icase,CHL,MALH,P_LUB,rhow_350.0,rhow_360.0,rhow_370.0,rhow_380.0,rhow_390.0,rhow_400.0,rhow_410.0,rhow_420.0,rhow_430.0,rhow_440.0,rhow_450.0,rhow_460.0,rhow_470.0,rhow_480.0,rhow_490.0,rhow_500.0,rhow_510.0,rhow_520.0,rhow_530.0,rhow_540.0,rhow_550.0,rhow_560.0,rhow_570.0,rhow_580.0,rhow_590.0,rhow_600.0,rhow_610.0,rhow_620.0,rhow_630.0,rhow_640.0,rhow_650.0,rhow_660.0,rhow_670.0,rhow_680.0,rhow_690.0,rhow_700.0,rhow_710.0,rhow_720.0,rhow_730.0,rhow_740.0,rhow_750.0,rhow_760.0,rhow_770.0,rhow_780.0,rhow_790.0,rhow_800.0,rhow_810.0,rhow_820.0,rhow_830.0,rhow_840.0,rhow_850.0,rhow_860.0,rhow_870.0,rhow_880.0,rhow_890.0,D2rhow_350.0,D2rhow_360.0,D2rhow_370.0,D2rhow_380.0,D2rhow_390.0,D2rhow_400.0,D2rhow_410.0,D2rhow_420.0,D2rhow_430.0,D2rhow_440.0,D2rhow_450.0,D2rhow_460.0,D2rhow_470.0,D2rhow_480.0,D2rhow_490.0,D2rhow_500.0,D2rhow_510.0,D2rhow_520.0,D2rhow_530.0,D2rhow_540.0,D2rhow_550.0,D2rhow_560.0,D2rhow_570.0,D2rhow_580.0,D2rhow_590.0,D2rhow_600.0,D2rhow_610.0,D2rhow_620.0,D2rhow_630.0,D2rhow_640.0,D2rhow_650.0,D2rhow_660.0,D2rhow_670.0,D2rhow_680.0,D2rhow_690.0,D2rhow_700.0,D2rhow_710.0,D2rhow_720.0,D2rhow_730.0,D2rhow_740.0,D2rhow_750.0,D2rhow_760.0,D2rhow_770.0,D2rhow_780.0,D2rhow_790.0,D2rhow_800.0,D2rhow_810.0,D2rhow_820.0,D2rhow_830.0,D2rhow_840.0,D2rhow_850.0,D2rhow_860.0,D2rhow_870.0,D2rhow_880.0,D2rhow_890.0
108,,-3.7130054e-06,0,0.00694,0.006667,0.006294,0.006026,0.005795,0.00554,0.005291,0.005139,0.005071,0.005046,0.005251,0.005508,0.005649,0.005746,0.005845,0.006054,0.006414,0.006839,0.007442,0.008245,0.008895,0.00915,0.00911,0.00897,0.008644,0.007919,0.007293,0.006945,0.006789,0.006849,0.006801,0.006157,0.005281,0.004977,0.005524,0.006285,0.006236,0.00524,0.004054,0.003334,0.003198,0.003159,0.003141,0.003178,0.003279,0.003381,0.003398,0.003197,0.002811,0.002524,0.002417,0.002336,0.002252,0.002162,0.002058,,-8.7573588e-05,-7.3508353e-05,-2.6093874e-06,2.5202864e-05,7.0708035e-05,0.00010138425,0.00010596659,0.00010373906,9.8520286e-05,6.9498807e-05,4.3850438e-05,4.3277645e-05,6.4980111e-05,0.0001018934,0.00012970565,0.00011646778,6.8798727e-05,-1.0692124e-05,-0.00012735084,-0.00024292761,-0.00029231504,-0.00028232299,-0.0002360541,-0.00013963405,-9.0373906e-06,4.5887033e-05,3.1885442e-05,2.3484487e-05,2.991249e-05,3.8313445e-05,7.7326969e-05,0.00010329356,5.6579157e-05,-5.505171e-05,-0.00016362768,-0.00020085919,-0.00013097852,2.991249e-06,0.00013587908,0.00020811456,0.00021104216,0.00013715195,3.239459e-05,-4.4550517e-05,-7.2999204e-05,-8.2800318e-05,-6.3707239e-05,-1.7947494e-05,1.8392999e-05,3.8504375e-05,4.9896579e-05,6.0143198e-05,,
109,,0.00063144893,0,0.003622,0.003502,0.00333,0.003207,0.00312,0.002998,0.002862,0.002775,0.002762,0.00279,0.003015,0.003286,0.00344,0.003545,0.003662,0.00388,0.004223,0.004611,0.005166,0.005916,0.00654,0.006817,0.00682,0.006751,0.006546,0.005976,0.005458,0.005163,0.005054,0.005148,0.005138,0.004574,0.003758,0.003471,0.004052,0.004937,0.005053,0.004136,0.002916,0.002124,0.001968,0.001928,0.001904,0.001959,0.002055,0.002199,0.002261,0.002065,0.001612,0.001287,0.001164,0.001075,0.000988,0.000894,0.000796,,-5.1853352e-05,-4.4966579e-05,-2.4306259e-06,1.3935588e-05,5.1934373e-05,8.6206198e-05,9.8845453e-05,9.949362e-05,9.7387077e-05,6.8705692e-05,4.1563703e-05,4.0996557e-05,6.7895483e-05,0.00011197083,0.00014543245,0.00013425157,8.4099656e-05,-2.9167511e-06,-0.00013157788,-0.00026121126,-0.00032027547,-0.00031322666,-0.00026591047,-0.00016431031,-2.2199716e-05,3.848491e-05,2.0417257e-05,9.2363784e-06,2.4468301e-05,5.161029e-05,0.00011043144,0.0001444602,8.3289447e-05,-6.7409358e-05,-0.00022426575,-0.00029199919,-0.00021146445,-3.2570387e-05,0.00015061778,0.00025926676,0.00028017014,0.00019388292,4.9422726e-05,-5.6633583e-05,-0.00010257241,-0.00012307069,-0.00010030383,-3.005874e-05,2.2442779e-05,5.4040916e-05,7.3485923e-05,8.7259469e-05,,
110,,-0.00063038181,0,0.003568,0.003489,0.003365,0.003261,0.003212,0.003116,0.002996,0.002938,0.002953,0.003017,0.003274,0.003593,0.003776,0.003924,0.004071,0.004315,0.004685,0.005101,0.005691,0.006471,0.007122,0.007418,0.007453,0.007407,0.007211,0.006644,0.006128,0.005854,0.005764,0.00589,0.00591,0.005325,0.004476,0.004184,0.004828,0.005811,0.005974,0.005017,0.003696,0.002854,0.002693,0.002664,0.002658,0.00273,0.002848,0.003004,0.00305,0.002842,0.002353,0.001989,0.001885,0.001786,0.001689,0.001578,0.00145,,-3.3935639e-05,-2.9392531e-05,-6.8834968e-08,1.108243e-05,4.1989331e-05,7.5030115e-05,8.7076235e-05,8.8039924e-05,8.5974875e-05,6.0781277e-05,3.4073309e-05,3.3522629e-05,5.4792635e-05,9.2651867e-05,0.00012156255,0.00011295818,7.0693512e-05,-3.5105834e-06,-0.00011426605,-0.00022612287,-0.00027692308,-0.00027196696,-0.00023121666,-0.00014186887,-1.7621752e-05,3.3522629e-05,1.5212528e-05,4.336603e-06,1.7828257e-05,4.3710205e-05,9.9948374e-05,0.0001320943,7.5167785e-05,-6.2777491e-05,-0.00020781277,-0.00027251764,-0.00019962141,-3.2903115e-05,0.00013546722,0.00023603511,0.00025441404,0.00017504732,4.0543796e-05,-5.8716228e-05,-9.8434004e-05,-0.0001135777,-9.2032352e-05,-2.7396317e-05,2.202719e-05,4.7083118e-05,6.387885e-05,7.9366718e-05,,
111,,-0.0012487242,0,0.003992,0.003891,0.00368,0.003535,0.003457,0.003303,0.003159,0.003079,0.003085,0.003138,0.003332,0.003541,0.003682,0.003804,0.003914,0.004086,0.004375,0.004715,0.005177,0.005785,0.006294,0.006575,0.006625,0.006596,0.006434,0.005967,0.005553,0.005335,0.005262,0.005373,0.005391,0.00491,0.004203,0.003983,0.004505,0.005208,0.005238,0.004362,0.003207,0.002494,0.002368,0.002338,0.002332,0.002385,0.002489,0.002633,0.00265,0.002433,0.002016,0.001709,0.001601,0.001533,0.001452,0.001328,0.001231,,-5.6221198e-05,-4.6159754e-05,5.3763441e-07,1.6589862e-05,5.5145929e-05,8.5560676e-05,9.2473118e-05,8.9784946e-05,8.4101382e-05,5.5683564e-05,3.4715822e-05,3.3026114e-05,5.0230415e-05,8.4101382e-05,0.00011167435,0.00010491551,6.7357911e-05,3.5330261e-06,-9.3855607e-05,-0.00019470046,-0.00024746544,-0.00024577573,-0.00021144393,-0.00013133641,-1.9124424e-05,2.9109063e-05,1.2135177e-05,4.2242704e-06,1.4823349e-05,3.0184332e-05,7.4577573e-05,9.9155146e-05,3.8632873e-05,-8.7788018e-05,-0.00020407066,-0.00024792627,-0.00016812596,-3.5330261e-06,0.00015407066,0.00023847926,0.00024669739,0.00016367127,3.4792627e-05,-5.952381e-05,-9.9615975e-05,-0.00010975422,-8.3102919e-05,-2.4500768e-05,2.3195084e-05,5.0844854e-05,6.2596006e-05,7.5345622e-05,,
112,,-0.00072499513,0,0.003607,0.003513,0.003338,0.003155,0.003039,0.002909,0.002742,0.002649,0.002648,0.002698,0.002944,0.003245,0.003416,0.003549,0.00368,0.00389,0.004214,0.004579,0.005114,0.005835,0.006446,0.006751,0.006809,0.006786,0.006617,0.006094,0.005612,0.005336,0.005249,0.005367,0.005396,0.004845,0.004039,0.003751,0.004352,0.005328,0.005532,0.004631,0.003332,0.002441,0.002259,0.002232,0.002227,0.002286,0.002416,0.002582,0.002646,0.002428,0.0019,0.001512,0.001377,0.001281,0.001176,0.00107,0.000946,,-5.7882883e-05,-5.1726727e-05,-4.1291291e-06,1.7042042e-05,5.503003e-05,9.5645646e-05,0.00010930931,0.00010570571,9.9324324e-05,6.8393393e-05,3.4984985e-05,2.972973e-05,4.984985e-05,8.8063063e-05,0.00012087087,0.00011771772,8.0105105e-05,8.033033e-06,-0.00010307808,-0.00021831832,-0.00027597598,-0.000278003,-0.00024091592,-0.00015255255,-2.5975976e-05,2.7927928e-05,1.3213213e-05,2.9279279e-06,1.7642643e-05,4.7297297e-05,0.00010915916,0.00014181682,8.1006006e-05,-6.7267267e-05,-0.0002253003,-0.00029932432,-0.00022492492,-4.7072072e-05,0.00014159159,0.00025465465,0.00027882883,0.00019557057,4.954955e-05,-6.5990991e-05,-0.00011471471,-0.00013355856,-0.00010908408,-3.3333333e-05,2.5375375e-05,5.8108108e-05,7.7327327e-05,9.3993994e-05,,
113,,0.00095437424,0,0.004973,0.004962,0.004708,0.004402,0.004164,0.003894,0.003523,0.003237,0.003095,0.003035,0.003414,0.003939,0.00419,0.00429,0.004404,0.004742,0.005251,0.005791,0.006671,0.007946,0.008964,0.00926,0.009117,0.009013,0.008853,0.008228,0.007509,0.006969,0.006777,0.00696,0.007014,0.006145,0.004759,0.004234,0.005404,0.007817,0.00951,0.009214,0.007546,0.006086,0.005761,0.005722,0.00571,0.005813,0.006042,0.006345,0.006464,0.006044,0.005008,0.004196,0.003896,0.003698,0.003465,0.003205,0.002904,,-7.3634387e-05,-7.5271843e-05,-3.7661507e-05,-1.6374568e-05,3.0651145e-05,9.4921325e-05,0.00012403735,0.00012802866,0.00012782397,9.2516311e-05,4.5848791e-05,3.3158501e-05,6.0688244e-05,0.00011119355,0.0001480875,0.00013800691,8.8269157e-05,-1.9956505e-06,-0.00013483434,-0.00025370347,-0.00029474223,-0.00028010746,-0.00023425867,-0.00014327747,-2.4459511e-05,1.9802993e-05,-3.1725726e-06,-1.5709351e-05,1.7244467e-05,0.00010321095,0.00024198542,0.00034105155,0.00029960343,0.00011451964,-0.00014629653,-0.00036602277,-0.00040726621,-0.0002581553,-3.7149802e-05,0.00013509019,0.00023180248,0.00019639248,4.7486248e-05,-9.2209287e-05,-0.0001552002,-0.0001795062,-0.00014905974,-5.1068185e-05,2.8348471e-05,7.4555456e-05,0.00010090828,0.00013196879,,
114,,0.0018956101,0,0.007212,0.007296,0.006877,0.006249,0.005778,0.005273,0.004579,0.004013,0.003664,0.003447,0.003892,0.004545,0.004801,0.004839,0.004899,0.005298,0.005937,0.006604,0.007771,0.009554,0.011009,0.011334,0.011015,0.01086,0.010766,0.010067,0.009115,0.00828,0.007958,0.008173,0.008205,0.006993,0.005073,0.004379,0.006009,0.009789,0.013234,0.013976,0.012223,0.010234,0.009783,0.009724,0.009711,0.009854,0.010185,0.010616,0.010757,0.010067,0.0085,0.007172,0.006694,0.006326,0.005933,0.005493,0.005014,,-0.00011102258,-0.00011702932,-6.6278476e-05,-3.6653386e-05,2.2801103e-05,0.00010963326,0.00014922873,0.00015364184,0.00015458167,0.00011388293,5.8269486e-05,4.1475125e-05,7.1794872e-05,0.0001308816,0.00017591174,0.00016365308,0.0001065686,6.4153642e-06,-0.00014068853,-0.00027185617,-0.00031120646,-0.00029200123,-0.00024480539,-0.00015548064,-3.7593217e-05,3.9636326e-06,-1.9286955e-05,-2.7663704e-05,1.752988e-05,0.00014081111,0.00034173051,0.00049484115,0.00046676882,0.00026106855,-6.4970886e-05,-0.00039844724,-0.00053807335,-0.00041732557,-0.00017464501,3.4283379e-05,0.00018563694,0.00018882419,4.1475125e-05,-0.00012111554,-0.00019429972,-0.00022327102,-0.00018347124,-6.7545204e-05,3.4937174e-05,9.1613035e-05,0.00012744918,0.0001689243,,
115,,0.0014068722,0,0.007002,0.007027,0.006647,0.006267,0.006007,0.005646,0.005118,0.00471,0.004524,0.004457,0.004938,0.005573,0.005828,0.005953,0.006107,0.006525,0.007199,0.007954,0.009162,0.010954,0.012437,0.012902,0.012668,0.012443,0.012124,0.011135,0.010067,0.009265,0.008913,0.009065,0.009023,0.007795,0.005931,0.005279,0.006704,0.009498,0.011238,0.010582,0.00843,0.006736,0.006426,0.006359,0.006355,0.006484,0.006763,0.007077,0.007092,0.00654,0.005394,0.004535,0.004198,0.003977,0.003729,0.003404,0.003,,-8.0395873e-05,-8.1575068e-05,-4.2451042e-05,-2.3373342e-05,2.7289956e-05,9.9557802e-05,0.00012865866,0.00013358602,0.00013476521,9.6651927e-05,4.9315645e-05,4.2451042e-05,7.496315e-05,0.00013463887,0.00018214361,0.00017169931,0.00010899137,3.0322173e-06,-0.00015485365,-0.00030381133,-0.00035957044,-0.00034184039,-0.00028683933,-0.00017810065,-3.4112445e-05,2.3710255e-05,2.9058749e-06,-4.3798694e-06,2.9395662e-05,0.00010894925,0.00024068225,0.00033628132,0.00028574437,0.00010077911,-0.00014937882,-0.00035047378,-0.00037388924,-0.00021465572,-2.1057065e-07,0.0001567909,0.00023634449,0.00018580754,3.6049695e-05,-9.4967362e-05,-0.00014866288,-0.00016205517,-0.00012617393,-3.7902716e-05,2.9185092e-05,7.0793851e-05,9.0040008e-05,0.00011838282,,
116,,-0.0020830802,0,0.008826,0.00878,0.008628,0.008559,0.008606,0.008565,0.008498,0.008617,0.008892,0.00929,0.010108,0.011091,0.01178,0.012395,0.012964,0.01381,0.015002,0.016324,0.018177,0.020609,0.02278,0.023998,0.024492,0.024527,0.023963,0.02205,0.020377,0.019613,0.019384,0.019712,0.019873,0.01808,0.015538,0.014739,0.016468,0.018733,0.018524,0.015565,0.011527,0.008804,0.008267,0.008276,0.008221,0.008299,0.008699,0.009169,0.009328,0.008844,0.007392,0.006304,0.005872,0.0056,0.005315,0.004961,0.00469,,-6.0214595e-06,-2.3487962e-07,1.2811616e-05,1.9302835e-05,3.8520258e-05,6.1388993e-05,6.7773448e-05,6.7688037e-05,6.3844552e-05,4.6100464e-05,2.814285e-05,2.9488069e-05,4.8662788e-05,8.4791544e-05,0.00011248599,0.00010857844,7.738216e-05,1.212833e-05,-9.1624406e-05,-0.00020712112,-0.00026940693,-0.00027858859,-0.0002454065,-0.00016238723,-3.0897347e-05,2.8270966e-05,1.7167565e-05,1.0633641e-05,2.1502162e-05,2.2142743e-05,5.8527732e-05,8.7588747e-05,3.0598409e-05,-9.4378904e-05,-0.00019913522,-0.00022830299,-0.0001573907,-3.4164309e-07,0.00016140501,0.00024273742,0.00024128543,0.00017011691,4.9559601e-05,-4.8897667e-05,-8.9659958e-05,-0.00010206587,-8.8656382e-05,-3.2541504e-05,1.6676453e-05,4.5160946e-05,6.0171889e-05,7.5353654e-05,,
117,,0.0010761072,0,0.004082,0.004069,0.003928,0.003752,0.003613,0.003457,0.003233,0.00308,0.003036,0.003054,0.003353,0.003727,0.003913,0.004012,0.00413,0.004361,0.004712,0.00509,0.00566,0.006428,0.007039,0.007275,0.007248,0.007148,0.006936,0.006406,0.005903,0.005575,0.005434,0.0055,0.005474,0.004926,0.004098,0.003778,0.004372,0.005371,0.005803,0.005326,0.004338,0.003537,0.003351,0.00333,0.003304,0.003342,0.003446,0.00359,0.00363,0.003398,0.002881,0.002434,0.002275,0.002149,0.002019,0.001879,0.001681,,-6.2260287e-05,-6.3153975e-05,-2.8746974e-05,-6.7026624e-06,3.8800968e-05,9.9050456e-05,0.00012519084,0.00012601005,0.00012176503,8.2815118e-05,3.6566747e-05,2.5619065e-05,5.0046546e-05,9.1007261e-05,0.00012437163,0.00011752001,7.3059021e-05,-1.1915844e-05,-0.00013330851,-0.0002465835,-0.0002930553,-0.00028531,-0.00023846584,-0.00014477751,-2.2267734e-05,2.9417241e-05,1.4596909e-05,4.3194936e-06,2.2938e-05,6.1738969e-05,0.00013807485,0.00020145224,0.00016503444,2.182089e-05,-0.00014276671,-0.00024948799,-0.00024204059,-0.00011588159,5.5408676e-05,0.00016823683,0.00020651648,0.00015758704,3.9843605e-05,-6.8590579e-05,-0.00011573264,-0.00013263824,-0.00010970024,-4.0290449e-05,1.9288773e-05,5.3695774e-05,7.544219e-05,0.00010269968,,
118,,-0.00075694145,0,0.006035,0.005852,0.005542,0.005342,0.005184,0.004992,0.004868,0.00479,0.004781,0.004828,0.004961,0.005172,0.005313,0.005443,0.005557,0.005703,0.005959,0.00626,0.006661,0.007163,0.007591,0.007859,0.007935,0.007853,0.007566,0.006983,0.006527,0.00633,0.006231,0.006247,0.006193,0.005742,0.005212,0.00505,0.005268,0.005449,0.005122,0.004276,0.003352,0.002834,0.002751,0.002706,0.002704,0.002767,0.002808,0.002918,0.002888,0.002669,0.002413,0.002223,0.002158,0.00209,0.002022,0.001933,0.001798,,-7.2233437e-05,-5.520279e-05,9.6898513e-06,3.6336943e-05,7.428886e-05,9.4549459e-05,9.3595155e-05,8.9777941e-05,7.9647642e-05,5.6744357e-05,3.5456047e-05,3.1124977e-05,4.0814828e-05,6.4378785e-05,8.4125528e-05,8.1703065e-05,5.3440998e-05,-1.9086071e-06,-8.8309782e-05,-0.00018322628,-0.00023725454,-0.00024077812,-0.00020657001,-0.00012640852,-1.336025e-05,4.0154157e-05,3.5749679e-05,3.2372912e-05,2.4958708e-05,3.3767664e-06,1.2112314e-05,1.336025e-05,-3.7951918e-05,-0.00010680859,-0.00014343916,-0.0001318407,-4.6687466e-05,8.1703065e-05,0.00017676638,0.00021031382,0.00019071389,0.00011282804,1.695724e-05,-4.1035052e-05,-6.8049183e-05,-7.1939805e-05,-4.4925674e-05,-9.2494036e-06,1.1745274e-05,2.9363186e-05,3.714443e-05,4.7494953e-05,,
119,,0.00012135521,0,0.006302,0.006187,0.005929,0.005867,0.005802,0.005771,0.005736,0.005782,0.005837,0.00597,0.006123,0.00634,0.006512,0.006663,0.006822,0.006968,0.007273,0.007594,0.008025,0.008578,0.009002,0.009287,0.009419,0.009353,0.00916,0.008559,0.00806,0.007898,0.00785,0.007874,0.007905,0.007385,0.006753,0.006565,0.007009,0.007318,0.006964,0.006289,0.005274,0.004427,0.004201,0.004202,0.004147,0.004126,0.004225,0.004384,0.00442,0.004057,0.003849,0.003556,0.003415,0.003301,0.003172,0.003154,0.002765,,-2.4651544e-05,-8.0349822e-06,2.2137196e-05,3.6512708e-05,4.8264553e-05,5.7666029e-05,4.7936595e-05,4.678874e-05,3.7387264e-05,2.6947253e-05,1.7983055e-05,1.924023e-05,2.9297622e-05,4.9412408e-05,6.4990435e-05,5.9087182e-05,4.0612189e-05,-1.8584313e-06,-6.4170538e-05,-0.00013539218,-0.00017715223,-0.0001828915,-0.00015474173,-0.0001021044,-1.1533206e-05,3.0172178e-05,2.0552063e-05,1.1915824e-05,2.3011752e-05,3.6622028e-06,1.3883575e-05,3.7223285e-05,-3.2795846e-07,-9.3850779e-05,-0.00013828915,-0.00012795846,-9.1719049e-05,7.8163433e-06,0.00013009019,0.00018037715,0.00016288603,0.00011216179,4.7608636e-05,-2.55261e-05,-6.2968024e-05,-7.3080077e-05,-4.3454496e-05,-2.2847773e-05,-6.6684887e-06,1.7436458e-05,3.186663e-05,4.8373873e-05,,
120,,-0.0018729719,0,0.005172,0.005024,0.004825,0.004679,0.00461,0.004463,0.004312,0.00428,0.004302,0.004443,0.004582,0.004807,0.004975,0.00515,0.005287,0.005495,0.005812,0.006201,0.006693,0.007254,0.007739,0.008034,0.008097,0.007992,0.007662,0.007021,0.006535,0.006309,0.006194,0.006229,0.006152,0.005671,0.005049,0.004824,0.00511,0.005342,0.005036,0.004045,0.003023,0.002508,0.002457,0.002382,0.002369,0.002496,0.002545,0.002604,0.002545,0.002258,0.001937,0.001803,0.001774,0.001697,0.001603,0.00151,0.001318,,-5.3313366e-05,-4.0808686e-05,8.6858854e-06,2.9576937e-05,6.1999251e-05,9.0378136e-05,9.284912e-05,9.1725945e-05,7.5701984e-05,5.9453388e-05,3.8187945e-05,3.9760389e-05,5.2040434e-05,8.4088356e-05,9.9663048e-05,9.1126919e-05,5.0168476e-05,-1.8270311e-05,-0.00011673531,-0.00022178959,-0.00027862224,-0.00027585174,-0.00023189817,-0.00013785099,-1.1306627e-05,4.7547735e-05,3.9535754e-05,3.2047922e-05,2.3511793e-05,4.417821e-06,1.7147136e-05,1.9168851e-05,-3.2272557e-05,-0.00011104455,-0.00015537252,-0.00015117933,-5.0318233e-05,9.5394983e-05,0.00019760389,0.00022703107,0.00021093224,0.00011718458,-2.3961063e-06,-5.8330213e-05,-7.3156121e-05,-7.5701984e-05,-4.0733808e-05,9.8839386e-06,1.9243729e-05,2.8004493e-05,3.5117933e-05,4.9045301e-05,,
121,,-0.00079012641,0,0.005577,0.005517,0.005425,0.005406,0.005368,0.005296,0.005241,0.005257,0.005325,0.005457,0.005617,0.005802,0.005965,0.006134,0.006289,0.006437,0.00671,0.007045,0.007444,0.007916,0.008324,0.008618,0.008731,0.008723,0.008564,0.008149,0.007825,0.007687,0.007623,0.007702,0.007713,0.007347,0.006836,0.006685,0.006981,0.007264,0.007083,0.006209,0.005234,0.004741,0.004687,0.004615,0.004606,0.004708,0.004794,0.004905,0.0049,0.004547,0.004281,0.004101,0.004045,0.004011,0.003907,0.003821,0.003601,,-1.5198238e-05,-9.2511013e-06,4.9559471e-06,1.6409692e-05,3.314978e-05,4.6090308e-05,4.8237885e-05,4.9008811e-05,4.0914097e-05,2.7477974e-05,1.910793e-05,2.0484581e-05,2.7588106e-05,4.3777533e-05,5.8755507e-05,5.5066079e-05,3.3370044e-05,-1.7070485e-06,-5.3909692e-05,-0.00011354626,-0.00014873348,-0.0001503304,-0.0001310022,-8.314978e-05,-1.4372247e-05,1.7345815e-05,1.0627753e-05,8.9207048e-06,7.7643172e-06,-7.1585903e-07,1.1784141e-05,1.2334802e-05,-2.8248899e-05,-8.3645374e-05,-0.00011718062,-0.00012136564,-5.3744493e-05,5.0936123e-05,0.00012626652,0.00015390969,0.00015159692,8.5022026e-05,5.4515419e-06,-4.1079295e-05,-5.9361233e-05,-6.4647577e-05,-3.1993392e-05,-1.8171806e-06,1.0627753e-05,2.2907489e-05,2.6376652e-05,3.5242291e-05,,
122,,0.00077659733,0,0.002857,0.002724,0.002545,0.002409,0.002296,0.002177,0.002071,0.001987,0.001931,0.001891,0.001896,0.001902,0.001882,0.001872,0.00187,0.001873,0.001906,0.001964,0.002029,0.002108,0.002168,0.002195,0.002181,0.002144,0.002066,0.001951,0.001863,0.001806,0.001768,0.00177,0.001742,0.001648,0.001546,0.001514,0.001557,0.001598,0.001552,0.001361,0.00119,0.00114,0.00115,0.001124,0.001126,0.001154,0.001152,0.001167,0.00116,0.001073,0.00102,0.001011,0.001013,0.001,0.000987,0.000964,0.000921,,-0.00016345432,-0.00013967459,-7.5093867e-06,3.9048811e-05,9.9874844e-05,0.00012115144,0.00011339174,0.0001048811,9.612015e-05,6.4580726e-05,4.330413e-05,4.6808511e-05,5.4067584e-05,6.4831039e-05,7.9599499e-05,7.1339174e-05,3.379224e-05,-1.0513141e-05,-7.008761e-05,-0.0001281602,-0.00015544431,-0.00014818523,-0.00012290363,-6.3579474e-05,2.0025031e-06,2.9286608e-05,2.8785982e-05,3.0538173e-05,2.077597e-05,1.6270338e-05,2.9787234e-05,1.8773467e-05,-1.7521902e-05,-5.106383e-05,-7.6095119e-05,-8.310388e-05,-1.2515645e-05,7.2090113e-05,0.00010738423,0.00011639549,0.00011614518,4.5556946e-05,-2.4530663e-05,-3.8297872e-05,-4.2803504e-05,-4.9061327e-05,-8.2603254e-06,1.9524406e-05,1.2765957e-05,1.5519399e-05,2.0275344e-05,2.1526909e-05,,
123,,-8.3030572e-05,0,0.00332,0.003224,0.003057,0.002923,0.002825,0.002709,0.002579,0.002488,0.002461,0.002466,0.002586,0.002726,0.002807,0.0029,0.002996,0.003133,0.003372,0.003668,0.004035,0.004477,0.004847,0.005042,0.005093,0.00507,0.004923,0.004528,0.004182,0.004004,0.003939,0.004009,0.004029,0.003692,0.003205,0.003063,0.003426,0.003867,0.003809,0.003138,0.002281,0.001712,0.001597,0.001571,0.001553,0.001588,0.001667,0.001768,0.001821,0.001672,0.001349,0.0011,0.001005,0.000943,0.000879,0.000797,0.00071,,-6.6718386e-05,-5.8856995e-05,-6.7235583e-06,1.4067753e-05,5.0478407e-05,8.1923972e-05,9.1854151e-05,9.3198862e-05,9.195759e-05,6.930437e-05,5.161624e-05,5.6064132e-05,7.1993794e-05,9.837083e-05,0.00012071373,0.0001059219,5.8339798e-05,-1.0343936e-05,-0.00010705974,-0.00021029222,-0.00026170158,-0.00026004655,-0.00022404965,-0.00014067753,-1.8619085e-05,3.8272563e-05,2.9997414e-05,2.6377036e-05,3.4238428e-05,3.4859064e-05,6.2787691e-05,7.5717611e-05,9.7232997e-06,-0.00011698991,-0.00021805017,-0.00024359969,-0.00015702095,9.2061029e-06,0.00017264029,0.00025249547,0.00025735712,0.00017626067,4.6961469e-05,-5.3995345e-05,-9.6612361e-05,-0.0001166796,-9.4336695e-05,-3.2376519e-05,1.8308766e-05,4.840962e-05,6.6718386e-05,8.2027411e-05,,
124,,-0.0039676669,0,0.004154,0.004095,0.003903,0.003759,0.003651,0.003479,0.003271,0.003141,0.003104,0.003144,0.003387,0.003686,0.003856,0.004029,0.004156,0.004373,0.004754,0.00518,0.005761,0.006479,0.007065,0.00732,0.007326,0.007231,0.00702,0.006482,0.005968,0.005665,0.005552,0.005649,0.005687,0.00518,0.004398,0.004137,0.004752,0.005742,0.006097,0.005494,0.004378,0.003506,0.003317,0.003295,0.003281,0.003331,0.003461,0.003636,0.003644,0.003393,0.002849,0.002411,0.002258,0.002109,0.001992,0.001851,0.001652,,-5.7401602e-05,-5.308255e-05,-1.8112156e-05,-2.7864855e-07,4.0613027e-05,8.631139e-05,0.00010289098,0.00011006618,0.00010581679,7.5095785e-05,4.5489377e-05,4.2424242e-05,5.6217346e-05,9.1327064e-05,0.00011884361,0.00010435388,5.7262278e-05,-1.825148e-05,-0.00012413793,-0.0002281435,-0.00027293626,-0.00026520376,-0.00021936607,-0.00013319401,-1.4768373e-05,3.9289446e-05,2.7446883e-05,1.8390805e-05,3.3019854e-05,5.9212818e-05,0.00011877395,0.00016461163,0.0001153605,-2.4312086e-05,-0.0001727621,-0.00025907349,-0.00023051202,-8.9724835e-05,8.3664228e-05,0.00019115291,0.0002195054,0.00016196447,3.9359108e-05,-7.0010449e-05,-0.00011821665,-0.00013124347,-0.00010539882,-3.5945664e-05,2.0271682e-05,5.3779171e-05,7.5095785e-05,9.7596656e-05,,
